,0,1,2
0,0.0,0.0,0.0
1,730.0,0.0,21.0
2,731.0,0.0,21.0
3,733.0,0.0,23.0
4,736.0,0.0,21.0
5,737.0,0.0,23.0
6,739.0,0.0,22.0
7,740.0,0.0,21.0
8,744.0,0.0,21.0
9,745.0,0.0,21.0
10,746.0,0.0,23.0
11,747.0,0.0,24.0
12,752.0,0.0,18.0
13,762.0,0.0,20.0
14,768.0,0.0,21.0
15,770.0,0.0,18.0
16,771.0,0.0,21.0
17,773.0,0.0,19.0
18,774.0,0.0,19.0
19,778.0,0.0,18.0
20,785.0,0.0,24.0
21,786.0,0.0,21.0
22,787.0,0.0,22.0
23,790.0,0.0,24.0
24,792.0,0.0,24.0
25,793.0,0.0,18.0
26,794.0,0.0,22.0
27,795.0,0.0,19.0
28,804.0,0.0,18.0
29,806.0,0.0,23.0
30,812.0,0.0,23.0
31,813.0,0.0,19.0
32,816.0,0.0,24.0
33,819.0,0.0,19.0
34,821.0,0.0,17.0
35,826.0,0.0,20.0
36,829.0,0.0,23.0
37,831.0,0.0,23.0
38,837.0,0.0,19.0
39,838.0,0.0,18.0
40,840.0,0.0,21.0
41,842.0,0.0,21.0
42,844.0,0.0,23.0
43,845.0,0.0,23.0
44,863.0,0.0,22.0
45,866.0,0.0,23.0
46,869.0,0.0,21.0
47,872.0,0.0,23.0
48,873.0,0.0,21.0
49,878.0,0.0,19.0
50,881.0,0.0,19.0
51,883.0,0.0,22.0
52,886.0,0.0,21.0
53,891.0,0.0,21.0
54,893.0,0.0,22.0
55,895.0,0.0,21.0
56,900.0,0.0,20.0
57,909.0,0.0,24.0
58,910.0,0.0,21.0
59,913.0,0.0,19.0
60,922.0,0.0,18.0
61,938.0,0.0,24.0
62,947.0,0.0,23.0
63,948.0,0.0,23.0
64,955.0,0.0,19.0
65,959.0,0.0,24.0
66,961.0,0.0,24.0
67,969.0,0.0,18.0
68,977.0,0.0,22.0
69,981.0,0.0,21.0
70,983.0,0.0,23.0
71,984.0,0.0,21.0
72,985.0,0.0,22.0
73,986.0,0.0,21.0
74,988.0,0.0,23.0
75,989.0,0.0,22.0
76,994.0,0.0,23.0
77,998.0,0.0,20.0
78,1002.0,0.0,23.0
79,1005.0,0.0,21.0
80,1006.0,0.0,19.0
81,1008.0,0.0,20.0
82,1017.0,0.0,18.0
83,1018.0,0.0,21.0
84,1020.0,0.0,19.0
85,1022.0,0.0,18.0
86,1023.0,0.0,20.0
87,1029.0,0.0,21.0
88,1032.0,0.0,22.0
89,1037.0,0.0,21.0
90,1038.0,0.0,20.0
91,1041.0,0.0,19.0
92,1043.0,0.0,22.0
93,1047.0,0.0,23.0
94,1048.0,0.0,19.0
95,1049.0,0.0,19.0
96,1054.0,0.0,20.0
97,1058.0,0.0,19.0
98,1062.0,0.0,21.0
99,1063.0,0.0,23.0
100,1065.0,0.0,21.0
101,1068.0,0.0,21.0
102,1076.0,0.0,21.0
103,1080.0,0.0,21.0
104,1084.0,0.0,22.0
105,1088.0,0.0,21.0
106,1091.0,0.0,19.0
107,1092.0,0.0,22.0
108,1094.0,0.0,23.0
109,1095.0,0.0,19.0
110,1096.0,0.0,20.0
111,1098.0,0.0,23.0
112,1100.0,0.0,18.0
113,1102.0,0.0,23.0
114,1106.0,0.0,22.0
115,1108.0,0.0,19.0
116,1109.0,0.0,22.0
117,1111.0,0.0,21.0
118,1113.0,0.0,24.0
119,1115.0,0.0,20.0
120,1120.0,0.0,22.0
121,1121.0,0.0,21.0
122,1123.0,0.0,23.0
123,1124.0,0.0,23.0
124,1125.0,0.0,25.0
125,1126.0,0.0,23.0
126,1128.0,0.0,20.0
127,1132.0,0.0,17.0
128,1134.0,0.0,21.0
129,1136.0,0.0,17.0
130,1137.0,0.0,21.0
131,1143.0,0.0,21.0
132,1146.0,0.0,21.0
133,1147.0,0.0,21.0
134,1152.0,0.0,19.0
135,1153.0,0.0,20.0
136,1159.0,0.0,23.0
137,1160.0,0.0,21.0
138,1161.0,0.0,20.0
139,1164.0,0.0,19.0
140,1167.0,0.0,19.0
141,1171.0,0.0,21.0
142,1172.0,0.0,22.0
143,1176.0,0.0,21.0
144,1177.0,0.0,20.0
145,1179.0,0.0,23.0
146,1181.0,0.0,18.0
147,1183.0,0.0,20.0
148,1185.0,0.0,23.0
149,1188.0,0.0,19.0
150,1190.0,0.0,25.0
